0.0	0.0
0.05	0.21291867389522187
0.1	0.37904620023588237
0.15000000000000002	0.5271875269286891
0.2	0.688415787441551
0.25	0.8773130390181765
0.30000000000000004	1.091970262678073
0.35000000000000003	1.3139873632165457
0.4	1.5101878741544577
0.45	1.6514807121855537
0.5	1.731721931623793
0.55	1.767969358147207
0.6000000000000001	1.7844218055330605
0.65	1.7963582923930088
0.7000000000000001	1.809111489468712
0.75	1.8228364231484313
0.8	1.8372791789836327
0.8500000000000001	1.8522104201904872
0.9	1.86742538764988
0.9500000000000001	1.8827438999074038
1.0	1.8980103531733616
1.05	1.9130937213227672
1.1	1.9278875558953439
1.1500000000000001	1.9423099860955237
1.2000000000000002	1.9563037187924504
1.25	1.9698360385199762
1.3	1.9828978181834496
1.35	1.9954926368343329
1.4000000000000001	2.0076258974448327
1.4500000000000002	2.0193038376146797
1.5	2.0305335295711306
1.55	2.0413228801689667
1.6	2.0516806308904942
1.6500000000000001	2.0616163578455464
1.7000000000000002	2.0711404717714808
1.75	2.0802642180331787
1.8	2.0889996766230485
1.85	2.097359762161024
1.9000000000000001	2.105358223894563
1.9500000000000002	2.1130096456986505
2.0	2.1203294460757953
2.0500000000000003	2.127333878156031
2.1	2.1340400296969175
2.15	2.1404658230835403
2.2	2.14663001532851
2.25	2.15255219807196
2.3000000000000003	2.1582527975815546
2.35	2.163753074752477
2.4000000000000004	2.16907512510744
2.45	2.1742418787966797
2.5	2.1792771005979583
2.5500000000000003	2.184205203630319
2.6	2.1890492002053956
2.6500000000000004	2.1938286526787256
2.7	2.1985594871635037
2.75	2.2032539935305833
2.8000000000000003	2.207920825408475
2.85	2.212565000183349
2.9000000000000004	2.2171878989990317
2.95	2.2217872667570084
3.0	2.226357212116423
3.0500000000000003	2.2308882074940755
3.1	2.235367089064427
3.1500000000000004	2.2397770567595945
3.2	2.244097674269353
3.25	2.248304869041136
3.3000000000000003	2.2523709322800363
3.35	2.256264518948802
3.4000000000000004	2.2599506477678424
3.45	2.2633907012152217
3.5	2.266542425526664
3.5500000000000003	2.2693599306955523
3.6	2.2717936904729252
3.6500000000000004	2.273790542367482
3.7	2.2752936876455774
3.75	2.276242691331226
3.8000000000000003	2.276574237146394
3.85	2.2762304318542275
3.9000000000000004	2.275167109602282
3.95	2.273354586862821
4.0	2.270777662432806
4.05	2.2674356174339083
4.1000000000000005	2.263342215312498
4.15	2.2585257018396505
4.2	2.253028805111148
4.25	2.2469087355474704
4.3	2.2402371858938084
4.3500000000000005	2.233100331220051
4.4	2.225598828920795
4.45	2.217856822235666
4.5	2.2101209789729332
4.55	2.202859530233121
4.6000000000000005	2.1967712739293335
4.65	2.192785574787257
4.7	2.192062364345157
4.75	2.195314550764751
4.800000000000001	2.1953545267507266
4.8500000000000005	2.169640677470274
4.9	2.122901695607064
4.95	2.3397302226881305
5.0	1.8249987644548797
5.050000000000001	0.3174845106460923
5.1000000000000005	0.0
5.15	0.0441075415692005
5.2	0.01728021132113038
5.25	0.0
5.300000000000001	0.0
5.3500000000000005	0.0
5.4	0.0
5.45	0.0005474528261491501
5.5	0.0006868522260810934
5.550000000000001	0.000527047053352328
5.6000000000000005	0.0002902582111652015
5.65	9.979253167645678e-05
5.7	0.0
5.75	0.0
5.800000000000001	0.0
5.8500000000000005	0.0
5.9	0.0
5.95	0.0
6.0	0.0
6.050000000000001	0.0
6.1000000000000005	0.0
6.15	0.0
6.2	0.0
6.25	6.359167316581663e-06
6.300000000000001	1.2975548034629261e-05
6.3500000000000005	1.7840371863112387e-05
6.4	2.1160724752164472e-05
6.45	2.313304546572038e-05
6.5	2.394312558151652e-05
6.550000000000001	2.3766109491090933e-05
6.6000000000000005	2.2766494399783227e-05
6.65	2.1098130326734546e-05
6.7	1.890422010488766e-05
6.75	1.6317319380986887e-05
6.800000000000001	1.3459336615578098e-05
6.8500000000000005	1.0441533083008856e-05
6.9	7.364522871428214e-06
6.95	4.318272882786796e-06
7.0	1.3821028328367936e-06
7.050000000000001	0.0
7.1000000000000005	0.0
7.15	0.0
7.2	0.0
7.25	0.0
7.300000000000001	0.0
7.3500000000000005	0.0
7.4	0.0
7.45	0.0
7.5	0.0
7.550000000000001	0.0
7.6000000000000005	0.0
7.65	0.0
7.7	0.0
7.75	0.0
7.800000000000001	0.0
7.8500000000000005	0.0
7.9	0.0
7.95	0.0
8.0	0.0
8.05	2.8486733621331117e-07
8.1	1.5337440590988404e-06
8.15	2.6995755797954033e-06
8.200000000000001	3.765885235625337e-06
8.25	4.7183280649391295e-06
8.3	5.544690807115587e-06
8.35	6.234891902561502e-06
8.4	6.780981492711976e-06
8.450000000000001	7.1771414200301715e-06
8.5	7.419685228007432e-06
8.55	7.507058161163302e-06
8.6	7.439837165045442e-06
8.65	7.220730886229705e-06
8.700000000000001	6.854579672320063e-06
8.75	6.348355571948727e-06
8.8	5.711162334775977e-06
8.85	4.954235411490347e-06
8.9	4.090941953808422e-06
8.950000000000001	3.136780814475054e-06
9.0	2.109382547263238e-06
9.05	1.028509406974031e-06
9.1	0.0
9.15	0.0
9.200000000000001	0.0
9.25	0.0
9.3	0.0
9.35	0.0
9.4	0.0
9.450000000000001	0.0
9.5	0.0
9.55	0.0
9.600000000000001	0.0
9.65	0.0
9.700000000000001	0.0
9.75	0.0
9.8	0.0
9.850000000000001	8.504295267048349e-07
9.9	3.949726824962237e-06
9.950000000000001	7.715790712378384e-06
10.0	1.2208885763289204e-05
